baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000226472	18.634082858802	-0.256162226506908	0.245960342702014	-1.11583709728916	0.264491871165317	0.43310846703775
ENSG00000186481	9.49320200147837	0.371885426933992	0.357819729010584	1.11559916412173	0.264593750080234	0.433246952198491
ENSG00000139618	3523.52856991376	0.159435210162071	0.14383364659227	1.11518704601466	0.26477027600279	0.433507638580969
ENSG00000124257	119.255389633576	-0.225495536620714	0.20162563129172	-1.11506044307931	0.264824521167578	0.43356809401175
ENSG00000254675	9.94947005286812	-0.360998927487205	0.322629982300808	-1.11460429464531	0.265020029170418	0.433859800533992
ENSG00000240891	31.6278845586781	0.312019635197037	0.321021488447622	1.11438560716495	0.265113795218558	0.433984919764288
ENSG00000223546	330.338889345809	0.144204764394019	0.129573570836234	1.11432058973809	0.265141676974691	0.434002178678623
ENSG00000103064	8574.45496183264	0.148530412913342	0.134240040069335	1.11415190770204	0.265214023175322	0.434007074666677
ENSG00000137449	3718.91647086356	0.200259086468511	0.182078331930379	1.1141779206378	0.265202865575513	0.434007074666677
ENSG00000196262	127021.175062165	-0.0811328907681585	0.0726071448919273	-1.11424378887079	0.265174614486401	0.434007074666677
ENSG00000246089	255.29560994907	-0.206976762237021	0.187072492855693	-1.11420350661369	0.265191891424949	0.434007074666677
ENSG00000137494	1094.98921183486	-0.129506932756874	0.115109662324206	-1.11387792849765	0.265331559359467	0.43411427298038
ENSG00000183308	14.0033212074791	0.292725976494484	0.305689628276423	1.11395536856928	0.265298334184678	0.43411427298038
ENSG00000232758	15.1026125840719	-0.346147332243351	0.569112919929116	-1.113884821117	0.265328602008369	0.43411427298038
ENSG00000166024	3335.97495124991	0.0754941909644073	0.0678348116863462	1.11381207576447	0.265359815314598	0.434132126610439
ENSG00000150990	2617.06393002797	-0.194583762131568	0.171489243917861	-1.11364126091916	0.265433117857187	0.434223669896297
ENSG00000266956	10.0652507496215	0.375393286151911	0.33594128347811	1.11356695389413	0.265465009917636	0.434247461981986
ENSG00000119041	8088.17622461732	0.128035200074825	0.115114599927401	1.11344193720308	0.265518672170554	0.434306860295441
ENSG00000110958	43105.4276322825	0.0970137871070267	0.0875186631545202	1.11302458068953	0.265697872673971	0.434514794910634
ENSG00000229539	56.481892029373	-0.191783457428195	0.174776696024027	-1.1130481907337	0.265687732999733	0.434514794910634
ENSG00000254184	260.135747601493	0.145067580688293	0.129235942205937	1.11306651339226	0.265679864253188	0.434514794910634
ENSG00000141664	5572.2731589495	-0.245533985061276	0.218342965568743	-1.11267944356454	0.265846127212273	0.434728843682655
ENSG00000254934	10.3173898021062	0.442756386913889	0.380911168471382	1.11254774764513	0.265902712542323	0.434792970841841
ENSG00000262696	31.0612641532573	-0.590811105769928	0.549868345303613	-1.11242135332671	0.265957027749242	0.434853377855594
ENSG00000165195	2669.24715751057	-0.134315057041298	0.117333654996787	-1.11234002381126	0.265991981376363	0.434882121870134
ENSG00000185033	2663.69671487091	0.216273692680886	0.190196576106404	1.11229819587652	0.266009959329076	0.434883109657508
ENSG00000152291	34472.8196936121	0.119330789362672	0.10763016569318	1.11221686223166	0.26604491951989	0.434883457226041
ENSG00000167081	1511.01882377873	0.187046313131377	0.168901356266099	1.1122426565671	0.266033831823728	0.434883457226041
ENSG00000259793	23.5123608581977	-0.271508513836074	0.244326195651191	-1.11195136535676	0.266159061850065	0.435041627084301
ENSG00000141577	668.830152998125	0.237584284131248	0.210523043507333	1.11152952304266	0.266340489476618	0.435309748095934
ENSG00000147872	20366.7251873818	0.268622001503424	0.242815059512899	1.11146732960801	0.266367245074376	0.435325052980982
ENSG00000168454	31.1840617653395	-0.3170539217457	0.303635883898371	-1.11108376391713	0.266532295803775	0.435566357397944
ENSG00000196151	1411.4584219042	0.120889872349583	0.109557836033389	1.11098179480158	0.266576185593284	0.435609642354452
ENSG00000124701	10.1605574155569	-0.533516643645023	0.422318368041107	-1.11069829481281	0.26669823646378	0.435752190399797
ENSG00000265220	271.042730877149	0.199715085459606	0.181583266454743	1.11072006554248	0.266688862485356	0.435752190399797
ENSG00000258115	7.40448889736393	0.467840263138484	0.377465570518165	1.11042673654459	0.26681518229303	0.435914811564313
ENSG00000229031	8.24654413842813	-0.387205984247393	0.357833514254462	-1.11016916778159	0.266926136171085	0.436065010882853
ENSG00000232445	361.025913209538	-0.208271142863334	0.178609022141684	-1.11013244390073	0.26694195844185	0.436065010882853
ENSG00000229081	11.6398990982104	0.390607026253267	0.338786410919096	1.10999866133346	0.266999603339189	0.436130714642602
ENSG00000164008	885.52234188929	0.0771357051359489	0.069377572418726	1.10991734447514	0.267034645734311	0.436159492161536
ENSG00000267633	8.72647860849913	-0.376162798961455	0.368663823805678	-1.10966008471659	0.267145529163345	0.436283665458843
ENSG00000270409	10.6268818662752	-0.317590248481309	0.294289504671343	-1.1096631596424	0.267144203629919	0.436283665458843
ENSG00000143314	3876.40254259012	0.0810727299840018	0.0733907384880364	1.10945583084418	0.267233588679838	0.436399005626633
ENSG00000197961	5229.20699192161	0.132583887515742	0.119992599069002	1.10918110394027	0.267352062551573	0.436563994893889
ENSG00000006025	1086.29735336365	-0.169226540315019	0.151940036571431	-1.1091014304613	0.267386427882758	0.436591629245487
ENSG00000264758	6.40361956820039	-0.418819237113918	0.390894400360502	-1.10901012278378	0.267425815093565	0.436627459239908
ENSG00000110955	102901.103158118	0.0816570482081658	0.0738314441314409	1.10877955562884	0.267525292140181	0.43676138713546
ENSG00000126947	1606.31681056496	-0.160800142055628	0.144893917442398	-1.10846219664075	0.267662256687346	0.436956495606923
ENSG00000159259	3376.67685214952	0.0891186628058143	0.0805196209064514	1.1083779211877	0.267698636054259	0.43698738483593
ENSG00000225791	361.417669918155	-0.174292696308487	0.156055680132321	-1.10821848600204	0.267767469081278	0.437071243467457
ENSG00000105136	1080.96456485631	0.109537748599737	0.0983814634735404	1.10811867765262	0.267810565576911	0.43711308469977
ENSG00000022277	9833.95154902475	-0.071025456658552	0.0641412012261906	-1.10795836675528	0.267879796595136	0.437169069537935
ENSG00000188171	1951.09735799407	0.380691453828982	0.360123472863506	1.10799509181442	0.267863935618968	0.437169069537935
ENSG00000088899	128.673424363959	-0.296683903035241	0.260328654299727	-1.10789674629764	0.267906410952805	0.437183999775714
ENSG00000206885	48.2730442665191	-0.310284370814258	0.302120057310521	-1.10783351037554	0.267933724931284	0.43720006967112
ENSG00000211696	41.5825411703914	-0.245731817495098	0.22553140648588	-1.1077312303437	0.267977907583098	0.437243661085492
ENSG00000128322	7.78334172773625	-0.479398754572333	0.428242102953364	-1.1076617851083	0.268007909201679	0.437264109974398
ENSG00000231232	21.0151970132197	-0.625674755674192	0.387675028308273	-1.10761913929107	0.268026334122632	0.437265669648935
ENSG00000155115	6894.75503788824	0.110812995996886	0.100052617215451	1.10754424408984	0.268058694341798	0.437289962074396
ENSG00000265473	34.592355502161	-0.285924806838445	0.265672120205002	-1.10742158087035	0.268111699646322	0.437347927914441
ENSG00000170310	2464.0156290065	-0.107392049511568	0.0980791197842052	-1.1072620572468	0.268180643862523	0.437396960212545
ENSG00000176974	3905.81417232793	-0.0941485203848736	0.0846555757117764	-1.10730309629185	0.268162906110929	0.437396960212545
ENSG00000228284	590.219273011785	-0.116517578972838	0.10522403029866	-1.10723073816244	0.268194181029209	0.437396960212545
ENSG00000129968	2571.19805331955	-0.244672105983472	0.220520807342071	-1.10699786959014	0.268294849417823	0.437504128715149
ENSG00000259370	11.6882155323196	0.35980075260742	0.413119105838766	1.1070097165	0.26828972740746	0.437504128715149
ENSG00000264739	7.44186000997342	-0.394189664992499	0.371314067562198	-1.10689228728068	0.268340500886418	0.437550066945992
ENSG00000204613	270.012284409803	0.633109319219551	0.357890446784262	1.10678509614452	0.26838685343439	0.437568639895539
ENSG00000215571	8.49931224758816	0.341153391730881	0.338666806206769	1.10681768981424	0.268372758406898	0.437568639895539
ENSG00000255835	32.3620408568532	0.345328054430226	0.313523406612982	1.10670524714943	0.268421386023826	0.43759643829376
ENSG00000260440	15.5228082419752	-0.269182712166144	0.246342143919978	-1.10660835393956	0.268463293886104	0.437636255894698
ENSG00000063761	805.250147884335	-0.138855593818297	0.124895126080457	-1.10644579876081	0.268533611693176	0.437722377851778
ENSG00000120156	2812.86926764277	0.28270227957115	0.27922460488784	1.10637940121097	0.268562337456087	0.437740696025481
ENSG00000272529	17.8010687722463	0.245681631178868	0.232146908282378	1.10623165055473	0.268626266820136	0.437816387861364
ENSG00000170959	17.9817245126498	-0.334127527086445	0.295323333436377	-1.10605633504631	0.26870213661436	0.43791152950023
ENSG00000159063	4825.63895496101	0.0955525774802547	0.0855557508073132	1.10586790166968	0.268783699722112	0.437958910802251
ENSG00000171863	67658.5738219356	-0.0965652315492834	0.087095571115694	-1.1058789706829	0.268778908046226	0.437958910802251
ENSG00000197462	89.4064827894646	0.286957350478238	0.247122672157291	1.10587175461753	0.268782031809117	0.437958910802251
ENSG00000176083	8.41648843816239	-0.489590193789332	0.466451937026792	-1.10578025651599	0.268821642588745	0.437992223891094
ENSG00000239224	7.20886113463308	-0.32901502884068	0.332322554684495	-1.10571746923325	0.26884882638099	0.438008003979599
ENSG00000163814	215.420736631637	-0.469359270413604	0.402918004885958	-1.10553545564218	0.268927639941596	0.438107891661444
ENSG00000163249	4272.62566928814	0.152697063094304	0.14009896909547	1.10524488823585	0.269053491174349	0.43821476597803
ENSG00000228894	313.64416070127	-0.284376347574417	0.35650145269809	-1.10529129463302	0.269033388814969	0.43821476597803
ENSG00000261064	54.1891490939583	0.189073360361696	0.170077900876789	1.10522231214342	0.269063271076519	0.43821476597803
ENSG00000265967	16.7144228491212	-0.335604005856503	0.302357325980461	-1.10531348951711	0.269023774782237	0.43821476597803
ENSG00000103266	2930.39887836218	-0.124207452294895	0.112583361957279	-1.10509734849681	0.269117409403941	0.438274422562787
ENSG00000136381	20329.8213775655	0.140560032214413	0.127477929424872	1.10503861518595	0.269142857172695	0.438287350067642
ENSG00000258017	136.507344007859	-0.178976305286202	0.157225424698439	-1.10494155733013	0.269184913689607	0.438327320749711
ENSG00000198812	28.1899688865733	0.26885383175008	0.236250252656092	1.10488203756571	0.269210706661302	0.438340805206469
ENSG00000142546	2299.72593242907	0.139279814904196	0.125201401845221	1.10463695847046	0.269316929896268	0.438474614269907
ENSG00000176204	51.9199399097964	0.31841261857674	0.278544044300928	1.10444998010125	0.26939799020642	0.438474614269907
ENSG00000198561	19865.7642772601	0.0906282142079959	0.0816109087126773	1.10447471265986	0.26938726699538	0.438474614269907
ENSG00000242551	7.36738508133832	-0.411323559575541	0.348380882472084	-1.10457561594699	0.269343521736738	0.438474614269907
ENSG00000258303	26.505470921477	-0.222895978091185	0.209578314564537	-1.10447512253749	0.269387089288602	0.438474614269907
ENSG00000267213	39.8315927698898	-0.272909805747698	0.241857327612838	-1.10455735623425	0.269351437627512	0.438474614269907
ENSG00000067369	6064.31434921108	0.0885083459695249	0.0798601162528848	1.10422353670836	0.269496182113812	0.438601495268199
ENSG00000249167	14.7227848538208	-0.364765506092451	0.319557356879152	-1.10418939195755	0.269510990320809	0.438601495268199
ENSG00000002834	41050.7067623721	-0.0951106519083272	0.086668800311965	-1.10399184273573	0.269596676228957	0.438694282386932
ENSG00000130734	1341.52725271223	0.163845827972197	0.146525544407235	1.10389633216762	0.269638110124364	0.438694282386932
ENSG00000184083	830.007794490281	0.0906169668053025	0.0830005841380891	1.10395604828524	0.269612203878533	0.438694282386932
ENSG00000262170	8072.85375455265	0.103423931059981	0.0934500331114265	1.10391748002274	0.269628935495831	0.438694282386932
ENSG00000263302	703.017993857057	0.107273327456123	0.0972821357496099	1.10368881107042	0.269728150900414	0.438812254334346
ENSG00000149599	64.9585318860263	-0.333451398149267	0.291170049971696	-1.10359152341804	0.269770369881832	0.438852416228774
ENSG00000240563	747.637533339313	0.518461972607016	0.518034154371674	1.10343235149041	0.269839453959066	0.438890713945623
ENSG00000246820	10.9372911165823	0.456413675463087	0.382777629056447	1.10333530177406	0.269881581600856	0.438890713945623
ENSG00000253773	35.3396418918348	0.207644786886029	0.18538809501089	1.10340829756586	0.26984989494073	0.438890713945623
ENSG00000263035	67.9340047453201	-0.189895186191809	0.183278605761649	-1.103336589192	0.269881022724962	0.438890713945623
ENSG00000271105	23.8964940753766	0.318777746894369	0.293580702860186	1.1034156495163	0.269846703682403	0.438890713945623
ENSG00000160961	1953.09158241502	-0.148315088807493	0.134549602079632	-1.10327016696939	0.269909858048683	0.438908182733488
ENSG00000261592	20.0566499829197	-0.307354385944535	0.26258794953988	-1.10309615720229	0.269985409472417	0.439002519455897
ENSG00000268397	491.575370049429	-0.187147340467356	0.168249983207787	-1.10301392707847	0.27002111712912	0.439032061244496
ENSG00000068438	3446.93281454737	-0.126970424646535	0.11545793901203	-1.10289271659484	0.270073757545706	0.439060610841499
ENSG00000260272	15.7565139618131	-0.708931124281967	0.562462343185761	-1.10289326178657	0.270073520759016	0.439060610841499
ENSG00000144445	934.985499362028	0.143382585850904	0.129737061727268	1.10283253307083	0.270099897221099	0.439074589384421
ENSG00000112655	4541.58685009835	0.162212768945842	0.145730236529674	1.1027311083632	0.270143953218893	0.439117689007215
ENSG00000144644	85.1865419661515	-0.139240472549016	0.128169918882782	-1.10255965833698	0.270218437421602	0.439210240720787
ENSG00000232542	8.05060775656985	-0.415252423321224	0.359425822219638	-1.10242673468451	0.270276194039886	0.439275593338899
ENSG00000264284	14.5497338282294	-0.382077016305217	0.326862842878252	-1.10233592674098	0.270315655839827	0.439311205124446
ENSG00000204025	26.5515747582089	-0.487167175916388	0.366304472218658	-1.10203160899842	0.270447929965715	0.439469107697469
ENSG00000266056	7.28483210360498	0.371190071386139	0.320131152444946	1.10204506224831	0.270442081466375	0.439469107697469
ENSG00000131355	78.0328142990721	0.434635529087302	0.457854264854071	1.10185119939399	0.270526367382179	0.439568029986584
ENSG00000171135	4167.08409249785	0.0790589537804137	0.0714386138543019	1.10167724775948	0.27060201180722	0.439662401502436
ENSG00000104738	28845.7382372406	0.156542075723597	0.144938585008336	1.10142059210536	0.27071364729114	0.439815233682387
ENSG00000151838	17.2302709498985	0.43474246527519	0.399556818432742	1.10119509534119	0.270811755885783	0.439941042847818
ENSG00000178467	795.078917503272	-0.129568638098349	0.117294638220913	-1.10116181694037	0.270826236636252	0.439941042847818
ENSG00000063176	792.478325934266	-0.205017487435292	0.184761576838196	-1.10095450606966	0.270916457758221	0.44005904309838
ENSG00000198821	19.0412058980079	0.344869046912058	0.306882044656414	1.10091160311385	0.270935131578829	0.440060818801485
ENSG00000262236	11.6536013232407	0.466916334713641	0.413798195786367	1.10080932055752	0.270979654356359	0.440104576186998
ENSG00000163482	1769.65095485016	-0.183339367282496	0.167787145574113	-1.10075788974087	0.271002043673083	0.440109392085717
ENSG00000266764	7.71873492752477	-0.377569981444962	0.569181429164907	-1.10072173247609	0.271017784731303	0.440109392085717
ENSG00000233695	25.6242090310588	0.483603418509792	0.424393874629684	1.1006526887517	0.271047844643708	0.440129652888528
ENSG00000196705	4894.20496387622	-0.191547096829403	0.174724767552246	-1.10056586753183	0.271085647675902	0.440162483586891
ENSG00000111249	44.4799858733703	-0.488683690882844	0.398112753124235	-1.1001344658586	0.271273538865565	0.440438992757602
ENSG00000123933	1426.54528212585	-0.246120354950835	0.225450181593709	-1.10006710761934	0.271302883890014	0.440458067625563
ENSG00000005471	334.472893736521	-0.454200875750757	0.357359469126445	-1.09995064011883	0.27135362879176	0.440511880296164
ENSG00000183729	25.3711196308645	-0.491651147267097	0.368982021557452	-1.09988351439022	0.271382878431773	0.440530793127479
ENSG00000136870	2695.89336214879	-0.149974369567293	0.134858750268773	-1.09964236488583	0.271487975720186	0.440560066186994
ENSG00000162298	3955.40254233359	0.141826852815687	0.129677390748718	1.09955945508804	0.271524115739154	0.440560066186994
ENSG00000176946	2605.96368851717	-0.194953482901346	0.176649209319555	-1.09971720610145	0.271455355590388	0.440560066186994
ENSG00000196305	25782.9411163189	0.13100301953295	0.119881714289359	1.09957465534144	0.271517489768389	0.440560066186994
ENSG00000230010	104.127417241647	0.402018212089942	0.322728258737688	1.09967714980578	0.271472814106553	0.440560066186994
ENSG00000255384	11.5799988258359	-0.306290778766068	0.280478783525507	-1.0997336192539	0.271448202148328	0.440560066186994
ENSG00000268164	31.8923837162921	0.594299742722867	0.458587718798856	1.09958450091261	0.271513198026223	0.440560066186994
ENSG00000033178	10466.9611528604	0.200679328072865	0.185327404441785	1.09944175740238	0.271575425305172	0.440614756988188
ENSG00000181781	14.6107703654352	0.465324219266025	0.426689704545782	1.09901506713619	0.271761493915023	0.440888064954756
ENSG00000143537	6380.81546288748	-0.155853616625195	0.14213335965932	-1.09884959341402	0.271833676218966	0.440974047565849
ENSG00000162062	527.362471267677	-0.189812018046246	0.172459285409531	-1.09881280097487	0.271849727457498	0.440974047565849
ENSG00000102078	678.302983031456	-0.110377347033988	0.0989496747566763	-1.09861714740182	0.271935095085127	0.440984511593145
ENSG00000103021	226.103386094787	0.284847243302928	0.258337385580591	1.09859613125501	0.271944265948295	0.440984511593145
ENSG00000223494	114.561229486414	-0.280313639991764	0.562804371822503	1.09872646468992	0.271887395469844	0.440984511593145
ENSG00000228389	183.227973261703	0.119144103695443	0.107161911190572	1.09865808005674	0.271917233818418	0.440984511593145
ENSG00000259856	165.357003161281	-0.317950765912459	0.288267004593569	-1.09861247059313	0.271937135896319	0.440984511593145
ENSG00000272420	21.0379208497853	-0.288712441582486	0.261569088219643	-1.09855242001693	0.271963340997584	0.440986874944
ENSG00000116984	9971.96247570033	-0.123796896697447	0.112611114636289	-1.09828806219137	0.272078723038833	0.441116815621803
ENSG00000267253	13.9757115578295	-0.313803512927365	0.270705267469592	-1.0983123487376	0.272068121496214	0.441116815621803
ENSG00000004776	202.561293983927	0.331206568009735	0.273439518540904	1.09816814870657	0.272131071716864	0.441173112444612
ENSG00000196449	2674.84658697931	0.193349235015492	0.173614860392055	1.09790521039489	0.272245882547327	0.441330657732151
ENSG00000261946	141.919354279321	-0.158681440017879	0.148164906438392	-1.09778271224402	0.272299382132533	0.441388799000093
ENSG00000111911	3180.00683370561	0.0862356684160662	0.0785134863148196	1.09766371569243	0.272351359325972	0.441444465148507
ENSG00000165272	759.153558361677	0.384063121149948	0.339492731623016	1.09749532157367	0.272424924771452	0.441535113439149
ENSG00000236194	51.452380193511	-0.303872705204833	0.282427784157414	-1.09744916643027	0.272445090698258	0.441539207851608
ENSG00000197408	11.8449338725945	0.327565114556207	0.308435173854708	1.09734067496587	0.272492496391983	0.441587445111208
ENSG00000166716	6553.11397195082	-0.125104569923716	0.112588428542781	-1.09724077281035	0.272536153951113	0.441629602482703
ENSG00000111261	594.615427378917	0.25163808938046	0.21871616042427	1.09717700781549	0.272564021958515	0.441630904825203
ENSG00000152642	2333.95814824117	0.134131500056761	0.12433726930868	1.09714130012023	0.272579628587545	0.441630904825203
ENSG00000262562	850.537973808932	-0.164377885496924	0.148749411363513	-1.09707746319061	0.27260753107963	0.441630904825203
ENSG00000263904	7.36739619506576	0.414795107992095	0.339870667444402	1.09710713140501	0.272594563152783	0.441630904825203
ENSG00000081019	3310.01499096822	0.143521835904178	0.12984029443912	1.0969786042464	0.272650745205184	0.441672327415931
ENSG00000178764	967.681561790419	0.150363445509297	0.135108629914244	1.09689935972003	0.272685388681175	0.441699861779492
ENSG00000258402	8.76872849508865	-0.504874960266604	0.453097097967382	-1.09685297942642	0.272705666236879	0.441704123953365
ENSG00000212951	52.9179919886223	-0.24876967980372	0.221984172631204	-1.09671617669225	0.272765482670552	0.441772422952222
ENSG00000235385	12.0790436084416	-0.387222174158759	0.366798695295206	-1.09666897799095	0.272786122191288	0.441777266082436
ENSG00000177951	7218.99395232401	0.128243028250832	0.115711801786147	1.09658237781147	0.272823994363378	0.441810015068235
ENSG00000143375	618.652803218539	0.234038034765395	0.222786096336927	1.09645600011623	0.272879268576229	0.44187093878455
ENSG00000272669	74.5167260634755	-0.226427987984721	0.205285553022776	-1.09620718829988	0.272988114574002	0.442018597315599
ENSG00000178726	5846.90364404301	-0.342552811680397	0.327747396797489	-1.09592417893682	0.27311195683149	0.442161916528622
ENSG00000197114	1444.5992741665	-0.210368186470468	0.191385639455929	-1.09594988130147	0.273100708130463	0.442161916528622
ENSG00000272800	39.6596249409531	-0.204095052582971	0.184183697634299	-1.09587616501748	0.273132971086324	0.442167339235659
ENSG00000132613	3513.25511608593	0.287838020021542	0.259571904895547	1.09565631108015	0.273229208695415	0.442265928792998
ENSG00000270031	10.5185802687366	-0.336308931522141	0.292894235487495	-1.09566412076674	0.273225789730578	0.442265928792998
ENSG00000174100	5532.97093396409	0.08982690947003	0.08173494683403	1.09533547777307	0.273369690042153	0.442464708143882
ENSG00000244184	24.2324130900682	-0.251315929183753	0.232936881441495	-1.09517285391592	0.273440916027388	0.44255137521541
ENSG00000167085	12304.2543887407	-0.0949202109632292	0.0859137164551052	-1.09484340279167	0.273585247891153	0.44275634188682
ENSG00000185187	539.778329025116	-0.223459339570739	0.203965049256361	-1.09474522953907	0.273628267462148	0.442797334034461
ENSG00000140395	4828.90707948612	0.0815638754000867	0.0747703828611423	1.0944909265478	0.273739724668155	0.442920429745869
ENSG00000262333	122.16224857131	-0.178717934618096	0.162712181098496	-1.09453055209079	0.273722355343434	0.442920429745869
ENSG00000105245	485.298146245304	0.291133750010613	0.256116813735225	1.09420518662441	0.273864997229205	0.443094482945139
ENSG00000239555	10.0032695650324	-0.327194202594616	0.294405310674222	-1.09407049031457	0.273924063646662	0.44316140364139
ENSG00000133895	3303.62699590299	-0.148454341656992	0.135781374600191	-1.09401447119073	0.273948631462868	0.443172506569318
ENSG00000255893	63.878720265504	-0.280339242143059	0.215306687960272	-1.09396505380918	0.273970305260805	0.443178926650072
ENSG00000258586	17.459575001669	-0.295915920924041	0.268156618237792	-1.09372772120982	0.274074412469215	0.443318682941319
ENSG00000226396	23.2818094584214	-0.233153751193279	0.209870416918574	-1.09364517627022	0.274110627581233	0.443348611978925
ENSG00000169194	8.98842249441882	-0.887821505649169	0.526937122609287	-1.09358086542011	0.274138845079366	0.443365602583292
ENSG00000100968	3169.72651815929	0.280878254636322	0.252036003632328	1.09324822446797	0.274284828732587	0.443573042253869
ENSG00000178803	44.7368600999947	0.275748565241136	0.251464453844124	1.09314967899574	0.27432808684396	0.443614338251255
ENSG00000100147	457.195561282854	0.135587745442362	0.125370296659952	1.09296812542739	0.274407794888691	0.443714568078735
ENSG00000119242	1233.97825785441	0.19001151567102	0.176584468938251	1.09272374756815	0.27451510985901	0.443859422187254
ENSG00000256464	16.3374324701473	0.271016080258594	0.248251143751755	1.09267636138221	0.274535922128525	0.443864401679312
ENSG00000227183	29.3501566772822	-0.274799319269336	0.222863606025246	-1.09262467356241	0.274558624927746	0.443872436902822
ENSG00000087365	24566.3829514291	-0.0547986513054671	0.0502361227642113	-1.09250814813316	0.274609811001211	0.443926516350511
ENSG00000172687	1792.291420852	-0.147257292199071	0.135282029943609	-1.0921561454471	0.274764474641352	0.444119176336542
ENSG00000211699	39.3952947254005	-0.277930260646058	0.281102294411698	-1.09219534230952	0.274747249303638	0.444119176336542
ENSG00000124469	7.1066513904778	0.403684911233524	0.352197527095929	1.09211532873113	0.274782412618898	0.444119491848882
ENSG00000128641	2077.2444837416	0.246929724054179	0.224443917625918	1.09206613134442	0.274804034765013	0.444125761505879
ENSG00000115461	1377.48556064882	0.457423732692324	0.36811075278338	1.0919669051494	0.274847647999672	0.444167569054153
ENSG00000150316	119.234578511177	-0.328292959395185	0.286376637978367	-1.09189817331657	0.274877860711707	0.444187716686555
ENSG00000180720	15.0558146431221	0.390901583447913	0.333973026062104	1.0918319021626	0.274906993920995	0.444206117412461
ENSG00000115020	14175.8587103814	0.131767621193677	0.1209579666862	1.09144001280014	0.275079314001069	0.444455868110041
ENSG00000177854	230.532282285188	-0.245138834924096	0.219145887118456	-1.09132395010307	0.275130362792484	0.444486536837203
ENSG00000203645	27.9673914198328	-0.371893682476785	0.326224662611134	-1.09131611285474	0.275133810145644	0.444486536837203
ENSG00000249129	7.55361089585049	0.365323437967734	0.338712838214946	1.09115374294865	0.275205238071895	0.444573237442891
ENSG00000236107	21.1840596896132	0.238789012252806	0.225676767349139	1.09088260889527	0.275324540499583	0.444737259502133
ENSG00000214306	6.95388233005479	-0.32794977663295	0.333647706326594	-1.09068117383382	0.275413197334908	0.444851761146678
ENSG00000139496	13215.3465543626	0.13184818662678	0.121364648683907	1.0905338387295	0.275478055700063	0.444927810829027
ENSG00000136213	1141.13576011189	0.246428733086264	0.221849460325372	1.09048534312399	0.275499406223347	0.44493358521044
ENSG00000132141	180.92070251097	-0.188225613036794	0.1740825362178	-1.09010986815951	0.275664749869249	0.44514317489047
ENSG00000230143	179.031246989681	-0.258581812127624	0.242650531060082	-1.09011034833406	0.275664538377009	0.44514317489047
ENSG00000062598	9052.09107268477	-0.116546739853341	0.106015281943433	-1.09004549709768	0.275693103019726	0.445160241368002
ENSG00000189195	49.2008183015628	0.351693602982845	0.303914711374122	1.08990000746973	0.275757193327369	0.445235006526309
ENSG00000114023	6559.99291777368	0.234333672143145	0.207529121260203	1.08956165686076	0.275906281019031	0.445446989176171
ENSG00000201770	6.53781070027466	-0.47066117810402	0.447510919059652	-1.08946157584886	0.275950390327798	0.445489469222516
ENSG00000226009	38.1719613906292	0.333727686218803	0.295810073516147	1.0894098142764	0.275973205405271	0.445497568973258
ENSG00000137947	6952.83019519303	0.12598702267034	0.114489421248919	1.08936620572591	0.275992427853459	0.445499868549683
ENSG00000273165	15.0916802853948	-0.3632645465847	0.327182536428852	-1.08904329846376	0.27613479230362	0.445700927660041
ENSG00000204150	13.6503628039303	-0.421306187962743	0.396842638394027	-1.08887503750191	0.276208995611622	0.445791951070636
ENSG00000187534	16.7122234200204	-0.417767180975721	0.371894099634301	-1.08864461528897	0.276310634172816	0.445927239457108
ENSG00000197372	2013.47077549623	-0.0966147032897661	0.0892768621227177	-1.08836187024812	0.276435387021448	0.446099811265157
ENSG00000113532	2641.14463263335	-0.196677008791559	0.183629398369403	-1.08809268862713	0.276554191091349	0.446233994534103
ENSG00000196139	22.9112511714761	0.491280759731457	0.461687448459146	1.08810866863247	0.27654713729911	0.446233994534103
ENSG00000111087	80.6339561379156	0.589050116600331	0.440167818722257	1.08794428604116	0.276619703874711	0.446310932556909
ENSG00000222022	26.3836280162113	0.398334000566947	0.439665497424845	1.08739865777494	0.276860664116245	0.446670917402109
ENSG00000197775	11.7405482205998	-0.318071650542689	0.324266405645932	-1.08729047177615	0.27690845818289	0.44670744892911
ENSG00000270882	14.8381602578045	-0.535720466328785	0.52276949190914	-1.08726661153408	0.276918999841517	0.44670744892911
ENSG00000163807	6254.01566698084	0.0992371658978234	0.0912299942037285	1.08713278224253	0.276978131833722	0.44677404420221
ENSG00000162129	2891.56877883847	-0.109049546976432	0.101236000109302	-1.08682780469534	0.277112917212555	0.446905059644834
ENSG00000237390	11.714923337424	0.365099385755884	0.328696366849755	1.08683335328162	0.277110464605742	0.446905059644834
ENSG00000259712	13.735756038613	-0.371873589426251	0.320620239988678	-1.086846767595	0.277104535221984	0.446905059644834
ENSG00000263493	8.86124937045032	-0.373884856011318	0.327831916804422	-1.0866015927471	0.277212920855364	0.447037535235833
ENSG00000254974	7.01510088067654	-0.414673596315329	0.382106139056214	-1.08627967506023	0.277355276420065	0.447238286675942
ENSG00000264151	9.16670975245355	-0.340894964598806	0.349236658078557	-1.08623121286769	0.277376711249899	0.447244038862163
ENSG00000110660	3199.42631348069	-0.217792917990653	0.196324135595978	-1.08615323668092	0.277411202489084	0.447270841191901
